"","Date","X1","Player","#","Nation","Pos","Min","Tkl","TklW","Def 3rd","Mid 3rd","Att 3rd","Tkl.1","Att","Tkl%","Past","Press","Succ","%","Def 3rd.1","Mid 3rd.1","Att 3rd.1","Blocks","Sh","ShSv","Pass","Int","Clr","Err","Team","Opponent","X32","game_week"
"138","1/1/20",5596,"Craig Dawson",4,"eng ENG","RB,CB",90,0,0,0,0,0,0,0,NA,0,8,3,37.5,3,3,2,0,0,0,0,2,7,0,"Watford","Wolves",NA,21
"139","1/1/20",5475,"Ashley Barnes",10,"at AUT","FW",45,0,0,0,0,0,0,0,NA,0,10,3,30,0,2,8,0,0,0,0,0,0,0,"Burnley","Aston Villa",NA,21
"140","1/1/20",5476,"Jay Rodriguez",19,"eng ENG","FW",45,0,0,0,0,0,0,0,NA,0,8,4,50,0,3,5,1,1,0,0,1,1,0,"Burnley","Aston Villa",NA,21
"141","1/1/20",5477,"Chris Wood",9,"nz NZL","FW",90,1,0,0,0,1,0,0,NA,0,9,2,22.2,0,1,8,2,0,0,2,0,0,0,"Burnley","Aston Villa",NA,21
"142","1/1/20",5478,"Dwight McNeil",11,"eng ENG","CM",90,0,0,0,0,0,0,1,0,1,15,8,53.3,4,6,5,2,0,0,2,0,0,0,"Burnley","Aston Villa",NA,21
"143","1/1/20",5479,"Robbie Brady",12,"ie IRL","CM",45,0,0,0,0,0,0,1,0,1,8,1,12.5,3,2,3,0,0,0,0,0,1,0,"Burnley","Aston Villa",NA,21
"144","1/1/20",5480,"Johann Gudmundsson",7,"is ISL","CM",45,1,0,0,0,1,0,0,NA,0,2,0,0,0,1,1,0,0,0,0,0,0,0,"Burnley","Aston Villa",NA,21
"145","1/1/20",5481,"Jack Cork",4,"eng ENG","DM",90,0,0,0,0,0,0,1,0,1,16,6,37.5,4,9,3,1,0,0,1,1,0,0,"Burnley","Aston Villa",NA,21
"146","1/1/20",5482,"Ashley Westwood",18,"eng ENG","DM",90,2,2,1,1,0,2,3,66.7,1,16,5,31.3,4,7,5,1,0,0,1,0,0,0,"Burnley","Aston Villa",NA,21
"147","1/1/20",5483,"Charlie Taylor",3,"eng ENG","LB",90,2,1,1,0,1,0,0,NA,0,4,1,25,1,0,3,2,0,0,2,1,4,0,"Burnley","Aston Villa",NA,21
"148","1/1/20",5484,"Ben Mee",6,"eng ENG","CB",90,2,2,1,1,0,2,3,66.7,1,3,2,66.7,1,2,0,3,2,0,1,2,4,0,"Burnley","Aston Villa",NA,21
"149","1/1/20",5485,"James Tarkowski",5,"eng ENG","CB",90,0,0,0,0,0,0,2,0,2,11,1,9.1,9,2,0,1,1,0,0,0,5,0,"Burnley","Aston Villa",NA,21
"150","1/1/20",5486,"Phil Bardsley",26,"sco SCO","RB",90,3,2,1,2,0,0,1,0,1,13,4,30.8,2,8,3,1,0,0,1,0,3,0,"Burnley","Aston Villa",NA,21
"151","1/1/20",5487,"Nick Pope",1,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Burnley","Aston Villa",NA,21
"152","1/1/20",5488,"Wesley",9,"br BRA","FW",70,0,0,0,0,0,0,0,NA,0,8,1,12.5,0,4,4,1,1,0,0,0,4,0,"Aston Villa","Burnley",NA,21
"153","1/1/20",5489,"Jonathan Kodjia",26,"ci CIV","FW",20,0,0,0,0,0,0,0,NA,0,6,2,33.3,0,3,3,0,0,0,0,0,0,0,"Aston Villa","Burnley",NA,21
"154","1/1/20",5490,"Jack Grealish",10,"eng ENG","LW,RW",90,0,0,0,0,0,0,0,NA,0,10,2,20,2,4,4,2,0,0,2,1,0,0,"Aston Villa","Burnley",NA,21
"155","1/1/20",5491,"Trezeguet",17,"eg EGY","RW",77,1,1,1,0,0,0,0,NA,0,15,4,26.7,4,8,3,3,0,0,3,0,1,0,"Aston Villa","Burnley",NA,21
"156","1/1/20",5492,"Conor Hourihane",14,"ie IRL","RW,LW",13,0,0,0,0,0,0,0,NA,0,3,0,0,1,1,1,0,0,0,0,0,0,0,"Aston Villa","Burnley",NA,21
"157","1/1/20",5493,"Marvelous Nakamba",11,"zw ZIM","CM",90,2,2,0,2,0,1,1,100,0,18,5,27.8,5,12,1,3,0,0,3,0,0,0,"Aston Villa","Burnley",NA,21
"158","1/1/20",5494,"Douglas Luiz",6,"br BRA","CM",90,4,4,1,2,1,0,0,NA,0,10,4,40,5,5,0,1,0,0,1,0,1,0,"Aston Villa","Burnley",NA,21
"159","1/1/20",5495,"Neil Taylor",3,"wal WAL","WB",90,0,0,0,0,0,0,0,NA,0,10,3,30,6,4,0,3,0,0,3,0,3,0,"Aston Villa","Burnley",NA,21
"160","1/1/20",5496,"Frederic Guilbert",24,"fr FRA","WB",90,6,2,3,3,0,4,5,80,1,18,2,11.1,10,7,1,3,0,0,3,0,8,0,"Aston Villa","Burnley",NA,21
"161","1/1/20",5497,"Kortney Hause",30,"eng ENG","CB",90,1,1,1,0,0,1,2,50,1,7,1,14.3,4,3,0,4,3,0,1,0,9,0,"Aston Villa","Burnley",NA,21
"162","1/1/20",5498,"Tyrone Mings",40,"eng ENG","CB",90,1,1,1,0,0,1,1,100,0,4,1,25,4,0,0,0,0,0,0,1,10,0,"Aston Villa","Burnley",NA,21
"163","1/1/20",5499,"Ezri Konsa Ngoyo",15,"eng ENG","CB",90,0,0,0,0,0,0,0,NA,0,7,0,0,6,1,0,3,2,0,1,0,6,0,"Aston Villa","Burnley",NA,21
"164","1/1/20",5500,"Tom Heaton",1,"eng ENG","GK",84,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Aston Villa","Burnley",NA,21
"165","1/1/20",5501,"Ãrjan Nyland",25,"no NOR","GK",6,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Aston Villa","Burnley",NA,21
"166","1/1/20",5502,"Neal Maupay",7,"fr FRA","FW",90,1,1,0,1,0,1,4,25,3,36,8,22.2,1,18,17,3,0,0,3,0,0,0,"Brighton","Chelsea",NA,21
"167","1/1/20",5503,"Leandro Trossard",11,"be BEL","FW",90,4,2,2,0,2,3,5,60,2,26,5,19.2,3,11,12,0,0,0,0,1,0,0,"Brighton","Chelsea",NA,21
"168","1/1/20",5504,"Aaron Mooy",18,"au AUS","AM",67,1,1,0,1,0,0,1,0,1,15,3,20,1,9,5,3,1,1,2,0,0,0,"Brighton","Chelsea",NA,21
"169","1/1/20",5505,"Alireza Jahanbakhsh",16,"ir IRN","AM",23,0,0,0,0,0,0,0,NA,0,4,0,0,2,1,1,0,0,0,0,0,0,0,"Brighton","Chelsea",NA,21
"170","1/1/20",5506,"Yves Bissouma",8,"ml MLI","CM",45,0,0,0,0,0,0,0,NA,0,12,1,8.3,1,8,3,0,0,0,0,0,0,0,"Brighton","Chelsea",NA,21
"171","1/1/20",5507,"Aaron Connolly",44,"ie IRL","CM",45,0,0,0,0,0,0,0,NA,0,7,1,14.3,0,2,5,1,0,0,1,0,0,0,"Brighton","Chelsea",NA,21
"172","1/1/20",5508,"Steven Alzate",46,"co COL","CM",90,3,3,3,0,0,0,0,NA,0,21,10,47.6,8,10,3,2,1,0,1,2,2,0,"Brighton","Chelsea",NA,21
"173","1/1/20",5509,"Davy Propper",24,"nl NED","DM",90,3,2,2,1,0,0,0,NA,0,12,7,58.3,5,6,1,3,1,0,2,0,2,0,"Brighton","Chelsea",NA,21
"174","1/1/20",5510,"Dan Burn",33,"eng ENG","LB",21,0,0,0,0,0,0,0,NA,0,6,1,16.7,3,3,0,0,0,0,0,1,0,0,"Brighton","Chelsea",NA,21
"175","1/1/20",5511,"Bernardo",30,"br BRA","LB",69,1,0,0,0,1,0,0,NA,0,13,7,53.8,4,8,1,2,0,0,2,0,5,0,"Brighton","Chelsea",NA,21
"176","1/1/20",5512,"Lewis Dunk",5,"eng ENG","CB",90,2,2,1,1,0,0,1,0,1,10,4,40,6,2,2,2,0,0,2,0,8,0,"Brighton","Chelsea",NA,21
"177","1/1/20",5513,"Adam Webster",15,"eng ENG","CB",90,2,1,1,1,0,0,0,NA,0,11,5,45.5,7,4,0,4,3,0,1,1,10,0,"Brighton","Chelsea",NA,21
"178","1/1/20",5674,"Sam Byram",3,"eng ENG","LB",90,4,3,3,1,0,1,1,100,0,21,5,23.8,8,8,5,7,1,0,6,0,9,0,"Norwich City","Crystal Palace",NA,21
"179","1/1/20",5675,"Grant Hanley",5,"sco SCO","CB",90,1,1,1,0,0,0,0,NA,0,9,1,11.1,5,3,1,3,0,0,3,1,8,0,"Norwich City","Crystal Palace",NA,21
"180","1/1/20",5676,"Christoph Zimmermann",6,"de GER","CB",90,4,1,4,0,0,2,2,100,0,9,1,11.1,9,0,0,4,3,1,1,3,11,1,"Norwich City","Crystal Palace",NA,21
"181","1/1/20",5677,"Max Aarons",2,"eng ENG","RB",90,7,2,4,2,1,4,5,80,1,31,6,19.4,21,7,3,3,0,0,3,3,3,0,"Norwich City","Crystal Palace",NA,21
"182","1/1/20",5678,"Tim Krul",1,"nl NED","GK",90,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Norwich City","Crystal Palace",NA,21
"183","1/1/20",5679,"Jordan Ayew",9,"gh GHA","FW",90,0,0,0,0,0,0,1,0,1,21,11,52.4,2,8,11,0,0,0,0,0,1,0,"Crystal Palace","Norwich City",NA,21
"184","1/1/20",5680,"Wilfried Zaha",11,"ci CIV","CM",90,2,1,0,0,2,0,1,0,1,16,6,37.5,4,3,9,0,0,0,0,1,0,0,"Crystal Palace","Norwich City",NA,21
"185","1/1/20",5681,"James McArthur",18,"sco SCO","CM",90,1,1,0,1,0,0,0,NA,0,24,7,29.2,7,14,3,0,0,0,0,2,1,0,"Crystal Palace","Norwich City",NA,21
"186","1/1/20",5682,"James McCarthy",22,"ie IRL","CM",90,3,2,0,2,1,2,2,100,0,19,6,31.6,6,11,2,1,0,0,1,1,1,0,"Crystal Palace","Norwich City",NA,21
"187","1/1/20",5683,"Max Meyer",7,"de GER","CM",59,0,0,0,0,0,0,1,0,1,11,1,9.1,5,5,1,2,0,0,2,0,0,0,"Crystal Palace","Norwich City",NA,21
"188","1/1/20",5684,"Connor Wickham",21,"eng ENG","CM",31,0,0,0,0,0,0,0,NA,0,10,3,30,0,4,6,1,1,0,0,0,0,0,"Crystal Palace","Norwich City",NA,21
"189","1/1/20",5685,"Luka Milivojevic",4,"rs SRB","DM",90,3,2,2,1,0,3,7,42.9,4,21,7,33.3,10,11,0,0,0,0,0,2,0,0,"Crystal Palace","Norwich City",NA,21
"190","1/1/20",5686,"Jairo Riedewald",44,"nl NED","LB",90,1,1,0,1,0,1,3,33.3,2,9,2,22.2,4,4,1,0,0,0,0,0,0,0,"Crystal Palace","Norwich City",NA,21
"191","1/1/20",5687,"Mamadou Sakho",12,"fr FRA","CB",44,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,1,2,0,"Crystal Palace","Norwich City",NA,21
"192","1/1/20",5688,"Cheikhou Kouyate",8,"sn SEN","CB",46,2,2,1,1,0,0,1,0,1,4,2,50,1,3,0,2,1,0,1,2,3,0,"Crystal Palace","Norwich City",NA,21
"193","1/1/20",5689,"James Tomkins",5,"eng ENG","CB",90,2,2,2,0,0,1,2,50,1,9,6,66.7,7,2,0,1,1,0,0,1,1,0,"Crystal Palace","Norwich City",NA,21
"194","1/1/20",5690,"Martin Kelly",34,"eng ENG","RB",82,0,0,0,0,0,0,0,NA,0,4,2,50,2,1,1,2,1,0,1,0,1,0,"Crystal Palace","Norwich City",NA,21
"195","1/1/20",5691,"Brandon Pierrick",40,"eng ENG","RB",8,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,"Crystal Palace","Norwich City",NA,21
"196","1/1/20",5652,"Dominic Calvert-Lewin",9,"eng ENG","FW",90,1,1,0,0,1,0,1,0,1,26,4,15.4,0,9,17,1,1,0,0,0,0,0,"Everton","Manchester City",NA,21
"197","1/1/20",5653,"Richarlison",7,"br BRA","FW,LW",90,0,0,0,0,0,0,2,0,2,30,5,16.7,2,21,7,0,0,0,0,1,0,0,"Everton","Manchester City",NA,21
"198","1/1/20",5654,"Tom Davies",26,"eng ENG","CM,DM",90,0,0,0,0,0,0,0,NA,0,24,2,8.3,8,14,2,3,0,0,3,3,1,0,"Everton","Manchester City",NA,21
"199","1/1/20",5655,"Gylfi Sigurdsson",10,"is ISL","CM,AM",65,1,0,0,1,0,1,1,100,0,16,3,18.8,4,11,1,2,0,0,2,2,0,0,"Everton","Manchester City",NA,21
"200","1/1/20",5656,"Moise Kean",27,"it ITA","AM",25,0,0,0,0,0,0,1,0,1,9,1,11.1,1,5,3,0,0,0,0,0,0,0,"Everton","Manchester City",NA,21
"201","1/1/20",5657,"Fabian Delph",8,"eng ENG","DM",90,1,0,0,1,0,1,5,20,4,19,6,31.6,4,14,1,1,1,0,0,0,2,0,"Everton","Manchester City",NA,21
"202","1/1/20",5658,"Lucas Digne",12,"fr FRA","WB,LB",90,2,1,2,0,0,0,1,0,1,18,5,27.8,9,7,2,1,0,0,1,2,1,0,"Everton","Manchester City",NA,21
"203","1/1/20",5659,"Djibril Sidibe",19,"fr FRA","WB,RB",90,5,5,3,2,0,1,4,25,3,29,4,13.8,14,13,2,1,0,0,1,2,1,0,"Everton","Manchester City",NA,21
"204","1/1/20",5660,"Mason Holgate",2,"eng ENG","CB",90,0,0,0,0,0,0,2,0,2,14,4,28.6,6,8,0,2,1,0,1,1,4,0,"Everton","Manchester City",NA,21
"205","1/1/20",5661,"Yerry Mina",13,"co COL","CB",90,2,1,1,1,0,0,0,NA,0,13,3,23.1,9,3,1,1,0,0,1,2,3,0,"Everton","Manchester City",NA,21
"206","1/1/20",5662,"Seamus Coleman",23,"ie IRL","CB",58,2,2,2,0,0,0,0,NA,0,7,4,57.1,3,4,0,0,0,0,0,1,0,0,"Everton","Manchester City",NA,21
"207","1/1/20",5663,"Theo Walcott",11,"eng ENG","RW",32,0,0,0,0,0,0,0,NA,0,4,1,25,2,2,0,0,0,0,0,0,0,0,"Everton","Manchester City",NA,21
"208","1/1/20",5664,"Jordan Pickford",1,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Everton","Manchester City",NA,21
"209","1/1/20",5665,"Teemu Pukki",22,"fi FIN","FW",82,0,0,0,0,0,0,2,0,2,18,2,11.1,1,10,7,0,0,0,0,0,0,0,"Norwich City","Crystal Palace",NA,21
"210","1/1/20",5666,"Marco Stiepermann",18,"de GER","FW",8,1,0,1,0,0,1,1,100,0,3,0,0,2,0,1,1,1,0,0,0,0,0,"Norwich City","Crystal Palace",NA,21
"211","1/1/20",5667,"Todd Cantwell",14,"eng ENG","LW",77,3,0,1,2,0,2,2,100,0,13,1,7.7,4,7,2,7,0,0,7,0,2,0,"Norwich City","Crystal Palace",NA,21
"212","1/1/20",5668,"Onel Hernandez",11,"cu CUB","LW",13,1,1,1,0,0,1,1,100,0,1,1,100,1,0,0,1,0,0,1,0,0,0,"Norwich City","Crystal Palace",NA,21
"213","1/1/20",5669,"Emiliano Buendia",17,"ar ARG","RW",90,7,6,6,1,0,3,9,33.3,6,33,11,33.3,15,15,3,4,1,0,3,2,2,0,"Norwich City","Crystal Palace",NA,21
"214","1/1/20",5670,"Kenny McLean",23,"sco SCO","AM",90,0,0,0,0,0,0,4,0,4,21,3,14.3,7,10,4,2,0,0,2,0,2,0,"Norwich City","Crystal Palace",NA,21
"215","1/1/20",5671,"Mario Vrancic",8,"ba BIH","DM",90,6,3,1,4,1,2,5,40,3,17,4,23.5,9,8,0,2,0,0,2,3,1,0,"Norwich City","Crystal Palace",NA,21
"216","1/1/20",5672,"Alexander Tettey",27,"no NOR","DM",89,0,0,0,0,0,0,1,0,1,17,2,11.8,7,9,1,2,0,0,2,2,4,0,"Norwich City","Crystal Palace",NA,21
"217","1/1/20",5673,"Adam Idah",35,"ie IRL","DM",1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Norwich City","Crystal Palace",NA,21
"218","1/1/20",5714,"Juan Mata",8,"es ESP","CM",10,1,1,1,0,0,0,0,NA,0,6,3,50,1,1,4,0,0,0,0,0,0,0,"Manchester Utd","Arsenal",NA,21
"219","1/1/20",5715,"Fred",17,"br BRA","CM",90,4,2,1,1,2,2,5,40,3,41,8,19.5,13,20,8,2,0,0,2,2,0,0,"Manchester Utd","Arsenal",NA,21
"220","1/1/20",5716,"Luke Shaw",23,"eng ENG","LB",90,3,2,1,2,0,2,5,40,3,17,7,41.2,6,8,3,0,0,0,0,1,0,0,"Manchester Utd","Arsenal",NA,21
"221","1/1/20",5717,"Harry Maguire",5,"eng ENG","CB",90,2,2,1,1,0,2,4,50,2,8,2,25,3,4,1,3,1,0,2,3,1,0,"Manchester Utd","Arsenal",NA,21
"222","1/1/20",5718,"Victor Lindelof",2,"se SWE","CB",90,0,0,0,0,0,0,0,NA,0,6,1,16.7,2,4,0,1,0,0,1,2,1,0,"Manchester Utd","Arsenal",NA,21
"223","1/1/20",5719,"Aaron Wan-Bissaka",29,"eng ENG","RB",90,1,1,1,0,0,0,0,NA,0,14,4,28.6,7,7,0,4,0,0,4,0,1,0,"Manchester Utd","Arsenal",NA,21
"224","1/1/20",5720,"David de Gea",1,"es ESP","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Manchester Utd","Arsenal",NA,21
"225","1/1/20",5694,"Matteo Guendouzi",29,"fr FRA","CM",9,0,0,0,0,0,0,0,NA,0,3,0,0,2,1,0,1,0,0,1,0,0,0,"Arsenal","Manchester Utd",NA,21
"226","1/1/20",5695,"Pierre-Emerick Aubameyang",14,"ga GAB","LW",90,1,0,1,0,0,0,1,0,1,31,8,25.8,10,11,10,5,0,0,5,0,0,0,"Arsenal","Manchester Utd",NA,21
"227","1/1/20",5696,"Nicolas Pepe",19,"ci CIV","RW",61,1,0,1,0,0,0,3,0,3,22,5,22.7,7,11,4,1,0,0,1,1,0,0,"Arsenal","Manchester Utd",NA,21
"228","1/1/20",5697,"Reiss Nelson",24,"eng ENG","RW",29,1,1,1,0,0,1,1,100,0,18,2,11.1,7,9,2,1,0,0,1,0,0,0,"Arsenal","Manchester Utd",NA,21
"229","1/1/20",5698,"Mesut Ozil",10,"de GER","AM,FW",90,0,0,0,0,0,0,2,0,2,44,6,13.6,5,31,8,0,0,0,0,1,1,0,"Arsenal","Manchester Utd",NA,21
"230","1/1/20",5699,"Granit Xhaka",34,"ch SUI","DM,CM",90,3,0,2,0,1,2,3,66.7,1,18,2,11.1,8,8,2,3,0,0,3,2,2,0,"Arsenal","Manchester Utd",NA,21
"231","1/1/20",5700,"Lucas Torreira",11,"uy URU","DM",90,3,2,3,0,0,1,2,50,1,35,4,11.4,14,20,1,1,0,0,1,2,1,0,"Arsenal","Manchester Utd",NA,21
"232","1/1/20",5701,"Sead Kolasinac",31,"ba BIH","LB",68,0,0,0,0,0,0,0,NA,0,11,3,27.3,3,5,3,1,0,0,1,1,0,0,"Arsenal","Manchester Utd",NA,21
"233","1/1/20",5702,"Bukayo Saka",77,"eng ENG","LB",22,2,1,2,0,0,0,1,0,1,4,0,0,4,0,0,0,0,0,0,1,0,0,"Arsenal","Manchester Utd",NA,21
"234","1/1/20",5703,"David Luiz",23,"br BRA","CB",90,4,3,3,1,0,1,1,100,0,8,3,37.5,5,3,0,3,2,0,1,1,3,0,"Arsenal","Manchester Utd",NA,21
"235","1/1/20",5704,"Sokratis",5,"gr GRE","CB",90,1,0,1,0,0,1,4,25,3,16,4,25,16,0,0,2,0,0,2,1,4,0,"Arsenal","Manchester Utd",NA,21
"236","1/1/20",5692,"Vicente Guaita",31,"es ESP","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Crystal Palace","Norwich City",NA,21
"237","1/1/20",5693,"Alexandre Lacazette",9,"fr FRA","FW",81,1,1,0,1,0,0,0,NA,0,42,11,26.2,1,24,17,1,0,0,1,1,0,0,"Arsenal","Manchester Utd",NA,21
"238","1/1/20",5707,"Anthony Martial",9,"fr FRA","FW,LW",90,0,0,0,0,0,0,1,0,1,23,7,30.4,0,5,18,2,0,0,2,0,0,0,"Manchester Utd","Arsenal",NA,21
"239","1/1/20",5708,"Marcus Rashford",10,"eng ENG","LW,FW",90,0,0,0,0,0,0,2,0,2,20,1,5,5,9,6,0,0,0,0,0,0,0,"Manchester Utd","Arsenal",NA,21
"240","1/1/20",5709,"Daniel James",21,"wal WAL","RW",57,1,0,0,1,0,0,1,0,1,12,2,16.7,1,8,3,1,0,0,1,0,0,0,"Manchester Utd","Arsenal",NA,21
"241","1/1/20",5710,"Mason Greenwood",26,"eng ENG","RW",33,0,0,0,0,0,0,0,NA,0,4,2,50,1,0,3,0,0,0,0,0,0,0,"Manchester Utd","Arsenal",NA,21
"242","1/1/20",5711,"Jesse Lingard",14,"eng ENG","AM",57,0,0,0,0,0,0,0,NA,0,21,2,9.5,4,11,6,0,0,0,0,0,0,0,"Manchester Utd","Arsenal",NA,21
"243","1/1/20",5712,"Andreas Pereira",15,"br BRA","AM",33,0,0,0,0,0,0,2,0,2,9,4,44.4,0,5,4,2,0,0,2,0,0,0,"Manchester Utd","Arsenal",NA,21
"244","1/1/20",5713,"Nemanja Matic",31,"rs SRB","CM",80,0,0,0,0,0,0,1,0,1,13,2,15.4,3,9,1,0,0,0,0,0,0,0,"Manchester Utd","Arsenal",NA,21
"245","1/1/20",5705,"Ainsley Maitland-Niles",15,"eng ENG","RB",90,3,1,3,0,0,1,4,25,3,26,4,15.4,20,6,0,1,0,0,1,4,1,0,"Arsenal","Manchester Utd",NA,21
"246","1/1/20",5706,"Bernd Leno",1,"de GER","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Arsenal","Manchester Utd",NA,21
"247","1/10/20",5755,"Muhamed Besic",27,"ba BIH","CM",21,1,0,1,0,0,0,0,NA,0,4,0,0,2,2,0,0,0,0,0,0,0,0,"Sheffield Utd","West Ham",NA,22
"248","1/10/20",5756,"Oliver Norwood",16,"nir NIR","DM",90,1,1,0,1,0,0,3,0,3,18,3,16.7,3,11,4,3,0,0,3,1,2,0,"Sheffield Utd","West Ham",NA,22
"249","1/10/20",5757,"Enda Stevens",3,"ie IRL","WB",90,1,1,0,0,1,1,1,100,0,10,1,10,4,3,3,3,0,0,3,0,3,0,"Sheffield Utd","West Ham",NA,22
"250","1/10/20",5758,"George Baldock",2,"eng ENG","WB",90,5,1,5,0,0,2,3,66.7,1,25,4,16,15,9,1,3,0,0,3,1,4,0,"Sheffield Utd","West Ham",NA,22
"251","1/10/20",5759,"Jack O'Connell",5,"eng ENG","CB",90,3,2,0,3,0,3,3,100,0,8,3,37.5,0,7,1,4,0,0,4,1,5,0,"Sheffield Utd","West Ham",NA,22
"252","1/10/20",5764,"Manuel Lanzini",10,"ar ARG","LW",83,2,0,1,1,0,2,3,66.7,1,26,6,23.1,4,15,7,0,0,0,0,1,0,0,"West Ham","Sheffield Utd",NA,22
"253","1/10/20",5765,"Pablo Fornals",18,"es ESP","LW",7,0,0,0,0,0,0,0,NA,0,2,1,50,0,2,0,0,0,0,0,1,0,0,"West Ham","Sheffield Utd",NA,22
"254","1/10/20",5766,"Felipe Anderson",8,"br BRA","RW",90,1,1,0,1,0,1,3,33.3,2,25,8,32,3,18,4,0,0,0,0,0,0,0,"West Ham","Sheffield Utd",NA,22
"255","1/10/20",5767,"Declan Rice",41,"eng ENG","DM,CM",90,3,2,2,1,0,0,0,NA,0,13,3,23.1,5,7,1,0,0,0,0,3,1,0,"West Ham","Sheffield Utd",NA,22
"256","1/10/20",5768,"Mark Noble",16,"eng ENG","DM,CM",90,1,1,1,0,0,0,0,NA,0,12,4,33.3,3,7,2,0,0,0,0,1,0,0,"West Ham","Sheffield Utd",NA,22
"257","1/10/20",5769,"Arthur Masuaku",26,"cd COD","WB",68,1,1,1,0,0,0,1,0,1,8,3,37.5,4,4,0,0,0,0,0,1,3,0,"West Ham","Sheffield Utd",NA,22
"258","1/10/20",5770,"Robert Snodgrass",11,"sco SCO","WB",22,0,0,0,0,0,0,0,NA,0,3,1,33.3,1,1,1,1,0,0,1,0,3,0,"West Ham","Sheffield Utd",NA,22
"259","1/10/20",5771,"Pablo Zabaleta",5,"ar ARG","WB",90,4,2,2,2,0,0,1,0,1,16,6,37.5,7,5,4,3,1,0,2,1,1,0,"West Ham","Sheffield Utd",NA,22
"260","1/10/20",5772,"Aaron Cresswell",3,"eng ENG","CB",90,0,0,0,0,0,0,1,0,1,8,4,50,6,2,0,4,1,0,3,1,4,0,"West Ham","Sheffield Utd",NA,22
"261","1/10/20",5760,"John Egan",12,"ie IRL","CB",90,0,0,0,0,0,0,3,0,3,10,4,40,2,8,0,0,0,0,0,0,10,2,"Sheffield Utd","West Ham",NA,22
"262","1/10/20",5761,"Chris Basham",6,"eng ENG","CB",90,0,0,0,0,0,0,3,0,3,18,6,33.3,10,7,1,1,0,0,1,1,11,0,"Sheffield Utd","West Ham",NA,22
"263","1/10/20",5762,"Dean Henderson",1,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Sheffield Utd","West Ham",NA,22
"264","1/10/20",5763,"Sebastien Haller",22,"fr FRA","FW",90,1,1,1,0,0,0,0,NA,0,7,1,14.3,1,4,2,1,0,0,1,0,2,1,"West Ham","Sheffield Utd",NA,22
"265","1/10/20",5749,"David McGoldrick",17,"ie IRL","FW",59,0,0,0,0,0,0,0,NA,0,13,5,38.5,1,9,3,0,0,0,0,0,0,0,"Sheffield Utd","West Ham",NA,22
"266","1/10/20",5750,"Lys Mousset",22,"fr FRA","FW",31,0,0,0,0,0,0,0,NA,0,2,0,0,0,2,0,0,0,0,0,0,0,0,"Sheffield Utd","West Ham",NA,22
"267","1/10/20",5751,"Oliver McBurnie",9,"sco SCO","FW",83,1,1,1,0,0,0,3,0,3,27,13,48.1,3,17,7,2,0,0,2,1,1,0,"Sheffield Utd","West Ham",NA,22
"268","1/10/20",5752,"Billy Sharp",10,"eng ENG","FW",7,0,0,0,0,0,0,0,NA,0,3,1,33.3,0,1,2,0,0,0,0,0,0,0,"Sheffield Utd","West Ham",NA,22
"269","1/10/20",5753,"John Fleck",4,"sco SCO","CM",90,2,1,1,0,1,1,5,20,4,23,7,30.4,6,10,7,2,0,0,2,0,0,0,"Sheffield Utd","West Ham",NA,22
"270","1/10/20",5754,"John Lundstram",7,"eng ENG","CM",69,4,3,1,2,1,0,3,0,3,33,13,39.4,8,19,6,2,0,0,2,2,0,0,"Sheffield Utd","West Ham",NA,22
"271","1/10/20",5776,"David Martin",25,"eng ENG","GK",76,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,1,0,0,1,0,0,1,"West Ham","Sheffield Utd",NA,22
"272","1/10/20",5773,"Angelo Ogbonna",21,"it ITA","CB",90,1,0,0,1,0,0,1,0,1,7,3,42.9,3,4,0,5,0,0,5,1,2,0,"West Ham","Sheffield Utd",NA,22
"273","1/10/20",5774,"Fabian Balbuena",4,"py PAR","CB",90,2,1,2,0,0,0,1,0,1,8,1,12.5,7,0,1,4,2,0,2,4,11,0,"West Ham","Sheffield Utd",NA,22
"274","1/10/20",5775,"Åukasz FabiaÅski",1,"pl POL","GK",14,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"West Ham","Sheffield Utd",NA,22
